Data,0
2023/01/01,86.74935221783048
2023/01/02,86.34333333333333
2023/01/03,88.26209150326798
2023/01/04,82.92976190476192
2023/01/05,84.24851085222939
2023/01/06,85.75832894158981
2023/01/07,83.1527579103666
2023/01/08,83.19083223539745
2023/01/09,86.91888292866555
2023/01/10,86.60475671671323
2023/01/11,81.76739130434781
2023/01/12,81.48330039525692
2023/01/13,87.46753403601228
2023/01/14,87.03057341209515
2023/01/15,83.2029393312002
2023/01/16,85.4420634920635
2023/01/17,88.86516563146998
2023/01/18,85.12777777777778
2023/01/19,83.42789855072465
2023/01/20,86.66537267080747
2023/01/21,85.42227032227032
2023/01/22,85.35120772946861
2023/01/23,83.93428853754942
2023/01/24,85.46549919484704
2023/01/25,85.60543133195307
2023/01/26,83.3973063973064
2023/01/27,82.34807861220905
2023/01/28,84.06177863767377
2023/01/29,84.8657676140285
2023/01/30,87.06183639463691
2023/01/31,85.75193236714976
2023/02/01,82.3346728151076
2023/02/02,80.38215069954201
2023/02/03,82.41381203337725
2023/02/04,85.54371141078302
2023/02/05,86.61171497584542
2023/02/06,83.72083411757325
2023/02/07,87.15344751866492
2023/02/08,87.2951561652329
2023/02/09,86.7981884057971
2023/02/10,86.44477382520859
2023/02/11,86.25576674675138
2023/02/12,84.42044513457559
2023/02/13,85.01534914361001
2023/02/14,87.11773009599096
2023/02/15,84.38577953447519
2023/02/16,87.46008771929823
2023/02/17,87.7368730786122
2023/02/18,84.53606502193458
2023/02/19,86.84649758454107
2023/02/20,90.84033816425121
2023/02/21,87.42237373737375
2023/02/22,82.2654329004329
2023/02/23,82.05889014367274
2023/02/24,85.20697593786839
2023/02/25,86.77935207020886
2023/02/26,80.66378742030915
2023/02/27,84.95595813204508
2023/02/28,84.87119883040936
2023/03/01,83.21051822573561
2023/03/02,84.44622749231443
2023/03/03,82.141433747412
2023/03/04,82.43522458390473
2023/03/05,82.7087215320911
2023/03/06,86.72487060041409
2023/03/07,88.44738142292489
2023/03/08,89.71630065069506
2023/03/09,83.2359180674398
2023/03/10,84.05032467532467
2023/03/11,86.16589026915116
2023/03/12,89.90706891452234
2023/03/13,85.67067805383023
2023/03/14,82.59277009222662
2023/03/15,82.68284161490683
2023/03/16,84.574016563147
2023/03/17,86.26010839118256
2023/03/18,84.11224489795917
2023/03/19,80.5368141821946
2023/03/20,81.33739177489177
2023/03/21,80.75711697722568
2023/03/22,80.98330745341615
2023/03/23,80.82076308784383
2023/03/24,81.86024844720497
2023/03/25,88.0370387285349
2023/03/26,83.7202380952381
2023/03/27,82.81055900621118
2023/03/28,83.45426065162907
2023/03/29,83.17326604554866
2023/03/30,85.8235544217687
2023/03/31,82.44246031746032
2023/04/01,83.56666666666666
2023/04/02,87.0706168831169
2023/04/03,84.03273809523809
2023/04/04,83.21092132505177
2023/04/05,84.99458874458875
2023/04/06,85.92023809523809
2023/04/07,82.38869047619046
2023/04/08,84.20075421472937
2023/04/09,85.3125
2023/04/10,86.76515151515152
2023/04/11,81.06535973772817
2023/04/12,80.11111111111111
2023/04/13,80.668961352657
2023/04/14,83.26053113553114
2023/04/15,85.97388357256777
2023/04/16,85.42400161030596
2023/04/17,88.28031128546004
2023/04/18,86.94805194805194
2023/04/19,81.1888198757764
2023/04/20,82.05628654970762
2023/04/21,83.24553798858146
2023/04/22,90.37780193236716
2023/04/23,84.03571428571429
2023/04/24,82.13349802371542
2023/04/25,83.82777777777777
2023/04/26,84.89682539682539
2023/04/27,79.84777777777778
2023/04/28,80.1256038647343
2023/04/29,82.17163742690059
2023/04/30,81.64292929292928
2023/05/01,86.33859903381644
2023/05/02,85.75556418219462
2023/05/03,81.11979999847648
2023/05/04,83.80720921590486
2023/05/05,82.31682476943347
2023/05/06,85.06030631204546
2023/05/07,85.01666666666667
2023/05/08,84.00819418676562
2023/05/09,84.21507936507935
2023/05/10,85.41509740259741
2023/05/11,84.49679487179489
2023/05/12,83.06279633065347
2023/05/13,78.79377886606149
2023/05/14,80.44161255411255
2023/05/15,83.66543106651801
2023/05/16,85.95934547908232
2023/05/17,86.76115424430643
2023/05/18,83.4191403834261
2023/05/19,79.91147058823529
2023/05/20,80.81486291486291
2023/05/21,79.98139730639731
2023/05/22,83.23669590643274
2023/05/23,86.41528393966283
2023/05/24,84.7797619047619
2023/05/25,82.65383898124469
2023/05/26,81.64414828431373
2023/05/27,80.80625
2023/05/28,78.63854166666667
2023/05/29,83.18229166666667
2023/05/30,81.88872549019607
2023/05/31,81.71458333333334
2023/06/01,81.67217985778842
2023/06/02,80.45859683794465
2023/06/03,82.17708333333331
2023/06/04,83.17617753623188
2023/06/05,83.51336805555556
2023/06/06,83.69005681818182
2023/06/07,82.65451388888889
2023/06/08,82.76836237212277
2023/06/09,80.55729166666666
2023/06/10,82.31387061403508
2023/06/11,82.35913825757575
2023/06/12,79.65833333333333
2023/06/13,82.18218954248366
2023/06/14,85.47395833333334
2023/06/15,86.8848484848485
2023/06/16,85.26055555555556
2023/06/17,83.62754721124287
2023/06/18,84.87420634920635
2023/06/19,84.69833333333334
2023/06/20,81.93289262820512
2023/06/21,79.20431939223056
2023/06/22,79.4517113095238
2023/06/23,78.86852346999405
2023/06/24,76.7011111111111
2023/06/25,76.20555555555556
2023/06/26,74.73774509803921
2023/06/27,77.02685185185186
2023/06/28,77.70888888888888
2023/06/29,71.25357142857142
2023/06/30,74.99601449275362
2023/07/01,77.22186147186146
2023/07/02,80.48555555555555
2023/07/03,81.6202380952381
2023/07/04,80.70170454545455
2023/07/05,78.35694444444445
